prediction,ground_truth,filename
of fuct I'd ashed him last night to depurise,of fact I 'd asked him last night to deputise,n02-009-02
for me and fetch her . He brought her to the party,for me and fetch her . He brought her to the party,n02-009-03
"too . They 're both here . "" "" I ' dids't know she was","too . They 're both here . "" "" I didn't know she was",n02-009-04
"coming back from Barbados asosoon . "" Beryl","coming back from Barbados so soon . "" Beryl",n02-009-05
said the first thing that came into her head .,said the first thing that came into her head .,n02-009-06
"""ch , she was due ! "" And then he added in the sane",""" Oh , she was due ! "" And then he added in the same",n02-016-00
"casual tone , "" She 's not returning to her family . Shie's","casual tone , "" She 's not returning to her family . She 's",n02-016-01
"going to lire with friends of the bank manager , just","going to live with friends of the bank manager , just",n02-016-02
"this side of Belleray . "" Mrs. Deaue made a suitable","this side of Belleray . "" Mrs. Deane made a suitable",n02-016-03
"comment , but Beryl said nothing . She was trying","comment , but Beryl said nothing . She was trying",n02-016-04
to sort things out in her mind . That beneath his,to sort things out in her mind . That beneath his,n02-016-05
nnnaturally suooth exterior Pies was simmering,unnaturally smooth exterior Piers was simmering,n02-016-06
with anger against her she had no doubt .,with anger against her she had no doubt .,n02-016-07
"tad and blancke were quick to sympattioe , and to","Jack and Blanche were quick to sympathise , and to",n02-028-00
apes their disgeot & Sir bhec cdomiale trecmat,express their disgust at Sir John's abominable treatment,n02-028-01
"of his quets . But fies renaied abof , and when berst","of his guests . But Piers remained aloof , and when Beryl",n02-028-02
"sugpestel having a secand purty , the folowing wed , he","suggested having a second party , the following week , he",n02-028-03
"poried old wnter on the priged .' Ereryone , he dedered ,","poured cold water on the project . Everyone , he declared ,",n02-028-04
had had a ffrongfly gad tine and o woull tola them,"had had a thoroughly good time , and it would take them",n02-028-05
marly to nad wek to athe doun agin . Mannhile,nearly to next week to settle down again . Meanwhile,n02-028-06
Ihtet would have betalen himself dnd his well-,Hubert would have betaken himself and his well-,n02-028-07
earned grotuity the his netive rinlage at the,earned gratuity to his native village at the,n02-028-08
It was all orer and done with .,It was all over and done with .,n02-033-00
For the time being Benyl was content to let,For the time being Beryl was content to let,n02-033-01
"it go at that , but she resolved to have","it go at that , but she resolved to have",n02-033-02
it out with Piers when a reasonable,it out with Piers when a reasonable,n02-033-03
opportunity presented itself . He must,opportunity presented itself . He must,n02-033-04
learn that he could not treat her,learn that he could not treat her,n02-033-05
"with injustice and contempt , ighonty","with injustice and contempt , ignoring",n02-033-06
hes explanations as though he were,her explanations as though he were,n02-033-07
"a schoolmaster and she a small ,","a schoolmaster and she a small ,",n02-033-08
Ite gave hes no chance of any private,He gave her no chance of any private,n02-037-00
"conversation that evening , for when","conversation that evening , for when",n02-037-01
"B lanche and Jaok left , ho whut with","Blanche and Jack left , he went with",n02-037-02
them . But nxt moning she insisted,them . But next morning she insisted,n02-037-03
on his taking hes out in the jeep-,on his taking her out in the jeep -,n02-037-04
"to find , if possible , It-bert and his","to find , if possible , Hubert and his",n02-037-05
"relations , and thett tell them of","relations , and tell them of",n02-037-06
hes great disappointmnnt at beny,her great disappointment at being,n02-037-07
help up in Balison .,held up in Balicou .,n02-037-08
"With an air of resignation he sent Judy , his","With an air of resignation he sent Judy , his",n02-040-00
"Boker , to the back , and made room for her","Boxer , to the back , and made room for her",n02-040-01
"beside him . "" Is that all you want to do ? ""","beside him . "" Is that all you want to do ? """,n02-040-02
"he ashed , letting in the cbutch . "" NO ; I wast","he asked , letting in the clutch . "" No ; I want",n02-040-03
to make you understard just chat happered,to make you understand just what happened,n02-040-04
"about this balicon trip , "" she returned","about this Balicou trip , "" she returned",n02-040-05
"coldly . "" I 'm a little tired of being treated","coldly . "" I 'm a little tired of being treated",n02-040-06
"like an ineffective imbecile . ""","like an ineffective imbecile . """,n02-040-07
""" and I 'm heartiby side of being constantly called",""" And I 'm heartily sick of being constantly called",n02-045-00
"to accont for my maners , "" he retorted .","to account for my manners , "" he retorted .",n02-045-01
""" What have I done wrong now ? I cover up for",""" What have I done wrong now ? I cover up for",n02-045-02
you the best way I can by setling hold of Jack,you the best way I can by getting hold of Jack,n02-045-03
"to make the presentation , Irun the damned","to make the presentation , I run the damned",n02-045-04
party to the bet of my abitity - saying the,party to the best of my ability - saying the,n02-045-05
sugary things you ought to have been there,sugary things you ought to have been there,n02-045-06
to say - and all you can do is to find #,to say - and all you can do is to find,n02-045-07
""" tt's pur supesior attitude that riles me . ' Benyl was",""" It 's your superior attitude that riles me . "" Beryl was",n02-049-00
"scartet with annoyance "" ou I hnppened to be marerned","scarlet with annoyance . "" How I happened to be marooned",n02-049-01
at falicon doesn't iterest you in the fainterl degree Yas,at Balicou doesn't interest you in the faintest degree . You,n02-049-02
"loke as thagk it was only wheat yor ayeted of me,","look as though it was only what you expected of me ,",n02-049-03
as thayh I didst care a host abad leting taoet,as though I didn't care a hoot about letting Hubert,n02-049-04
""" As your employee it 's not my business",""" As your employee it 's not my business",n02-054-00
to understand all the whys and,to understand all the whys and,n02-054-01
"wherefores of your actions , "" he said","wherefores of your actions , "" he said",n02-054-02
"stilfly . "" Still less to criticise you . ""","stiffly . "" Still less to criticise you . """,n02-054-03
"'Oh , drop that nousense , Piers I",""" Oh , drop that nonsense , Piers !",n02-054-04
"Be yourself , "" she exclaimed , with","Be yourself , "" she exclaimed , with",n02-054-05
"mounting exasperation . "" Very well ? "" He","mounting exasperation . "" Very well ! "" He",n02-054-06
brought the jeep to a standstill in a rough,brought the jeep to a standstill in a rough,n02-054-07
path fringed and shaded by citrus trees .,path fringed and shaded by citrus trees .,n02-054-08
""" If you want my true opinion I '' giveit .",""" If you want my true opinion I 'll give it .",n02-054-09
You made some sort of a protest to Graybury .,You made some sort of a protest to Graybury .,n02-062-00
I 'I give you credit for that . But you didn't press,I 'll give you credit for that . But you didn't press,n02-062-01
"the matter because , very naturally , you were","the matter because , very naturally , you were",n02-062-02
thoroughly enjoying Forest's company in,thoroughly enjoying Forrest's company in,n02-062-03
"idyllic surroundings . "" How dare you say","idyllic surroundings . "" "" How dare you say",n02-062-04
"such a thing ? '"" she blaged . "" For goodness'","such a thing ? "" she blazed . "" For goodness'",n02-062-05
"sake show a glimmer of reason , "" was his","sake show a glimmer of reason , "" was his",n02-062-06
equally indigment rejoinder .,equally indignant rejoinder .,n02-062-07
""" You talk as though we were alone on Balicon ! """,""" You talk as though we were alone on Balicou ! """,n02-082a-00
"She avoided his gaze , and tried to iguore that","She avoided his gaze , and tried to ignore that",n02-082a-01
"last imperfinent remark . "" With four other people - ""","last impertinent remark . "" With four other people - """,n02-082a-02
""" Whom you never once managed to circumient . """,""" Whom you never once managed to circumvent . """,n02-082a-03
"The mokeery in his voice had deepened . "" With","The mockery in his voice had deepened . "" With",n02-082a-04
"all due deference , Miss Deane-come off it ! ""","all due deference , Miss Deane - come off it ! """,n02-082a-05
She met his eyes then .,She met his eyes then .,n02-082a-06
"She wavered , and at last said ","She wavered , and at last said",n02-098-00
"slowly , "" If you must dray the truth","slowly , "" If you must drag the truth",n02-098-01
"out of me , I must ask you to regard","out of me , I must ask you to regard",n02-098-02
"it as confidential . "" "" My clear BeryL ,","it as confidential . "" "" My dear Beryl ,",n02-098-03
"don't tell me anything , if yaid rather","don't tell me anything , if you 'd rather",n02-098-04
"net . "" He was clearly startled by her","not . "" He was clearly startled by her",n02-098-05
"words . "" But remember , it was you ,","words . "" But remember , it was you ,",n02-098-06
"not I , who started this conversation . ""","not I , who started this conversation . """,n02-098-07
Their air of smiling somndence showed them,Their air of smiling somnolence showed them,n02-151-00
to have been guests at yesterday's,to have been guests at yesterday's,n02-151-01
"celebrations , and their friendly welcome","celebrations , and their friendly welcome",n02-151-02
"and warm sympathy , as she explained","and warm sympathy , as she explained",n02-151-03
"how she had come to miss the party ,","how she had come to miss the party ,",n02-151-04
